Folio,Periodo,Anio,Zona,Zona_corta,Tipo_zona,Categoria,Sentimiento,Dias_respuesta,Texto_PQRSD
PQR-2026T2-4179,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Positivo,12,La orientación sobre educación superior fue útil.
PQR-2026T2-4180,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Neutral,14,Solicito información sobre becas para estudiantes víctimas.
PQR-2026T2-4181,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Negativo,11,Mi hijo no ha podido acceder al beneficio educativo prometido.
PQR-2026T2-4182,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Positivo,10,La orientación sobre educación superior fue útil.
PQR-2026T2-4183,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Neutral,14,Pregunto por el apoyo educativo para el próximo semestre.
PQR-2026T2-4184,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Positivo,10,La orientación sobre educación superior fue útil.
PQR-2026T2-4185,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Educación,Neutral,14,Pregunto por el apoyo educativo para el próximo semestre.
PQR-2026T2-4186,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,10,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4187,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,12,"Me orientaron bien para la declaración, todo salió bien."
PQR-2026T2-4188,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,15,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4189,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,13,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4190,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,14,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4191,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Negativo,10,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2026T2-4192,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,11,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4193,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,16,Solicito información sobre mi estado en el Registro Único de Víctimas.
PQR-2026T2-4194,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,16,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4195,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,9,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4196,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,14,Solicito información sobre mi estado en el Registro Único de Víctimas.
PQR-2026T2-4197,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Negativo,12,Llevo meses esperando que me incluyan en el RUV y no hay respuesta.
PQR-2026T2-4198,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,14,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4199,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,15,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4200,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,13,¿Qué debo hacer para actualizar mis datos en el RUV?
PQR-2026T2-4201,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,13,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4202,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,15,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4203,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,15,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4204,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,14,"Me orientaron bien para la declaración, todo salió bien."
PQR-2026T2-4205,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Positivo,13,"Ya quedé incluido en el registro, agradezco la ayuda."
PQR-2026T2-4206,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Neutral,15,Solicito información sobre mi estado en el Registro Único de Víctimas.
PQR-2026T2-4207,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Negativo,12,Me negaron la inclusión y no me explicaron los motivos.
PQR-2026T2-4208,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Registro / inclusión RUV,Negativo,13,Me negaron la inclusión y no me explicaron los motivos.
PQR-2026T2-4209,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Neutral,15,Pregunto por el plan de retorno para mi comunidad.
PQR-2026T2-4210,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Neutral,12,Pregunto por el plan de retorno para mi comunidad.
PQR-2026T2-4211,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Neutral,12,Pregunto por el plan de retorno para mi comunidad.
PQR-2026T2-4212,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Neutral,15,Pregunto por el plan de retorno para mi comunidad.
PQR-2026T2-4213,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,15,"El acompañamiento para el retorno fue bueno, gracias."
PQR-2026T2-4214,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Negativo,11,Solicité apoyo para el retorno y no hay condiciones de seguridad.
PQR-2026T2-4215,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,15,"El acompañamiento para el retorno fue bueno, gracias."
PQR-2026T2-4216,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,16,"El acompañamiento para el retorno fue bueno, gracias."
PQR-2026T2-4217,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,9,Nos apoyaron en la reubicación de manera adecuada.
PQR-2026T2-4218,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Negativo,14,El proceso de reubicación está detenido hace tiempo.
PQR-2026T2-4219,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Negativo,11,Solicité apoyo para el retorno y no hay condiciones de seguridad.
PQR-2026T2-4220,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,12,Nos apoyaron en la reubicación de manera adecuada.
PQR-2026T2-4221,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Neutral,16,Solicito información sobre acompañamiento para reubicación.
PQR-2026T2-4222,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Positivo,13,Nos apoyaron en la reubicación de manera adecuada.
PQR-2026T2-4223,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Retornos y reubicación,Negativo,16,El proceso de reubicación está detenido hace tiempo.
PQR-2026T2-4224,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Negativo,11,Me han remitido de una oficina a otra sin resolver mi caso.
PQR-2026T2-4225,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Positivo,11,La atención en ventanilla fue amable y rápida.
PQR-2026T2-4226,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Neutral,13,Solicito un certificado de mi condición de víctima.
PQR-2026T2-4227,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Neutral,14,Solicito un certificado de mi condición de víctima.
PQR-2026T2-4228,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Positivo,15,La atención en ventanilla fue amable y rápida.
PQR-2026T2-4229,2026-T2,2026,Comuna 3 (Yesca Grande),Comuna 3,Comuna,Otros trámites,Negativo,12,Me han remitido de una oficina a otra sin resolver mi caso.
PQR-2026T2-4230,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,14,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T2-4231,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,15,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T2-4232,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,12,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T2-4233,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,15,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4234,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,16,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4235,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,13,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T2-4236,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,10,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T2-4237,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,9,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T2-4238,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,11,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4239,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,11,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4240,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,16,"La atención para la ayuda de emergencia fue oportuna, gracias."
PQR-2026T2-4241,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,12,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T2-4242,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,8,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T2-4243,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,10,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T2-4244,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,12,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4245,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,15,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T2-4246,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,13,"La atención para la ayuda de emergencia fue oportuna, gracias."
PQR-2026T2-4247,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,9,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T2-4248,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,13,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T2-4249,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,13,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4250,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,9,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4251,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,15,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T2-4252,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,9,Pregunto por el estado de mi solicitud de ayuda humanitaria inmediata.
PQR-2026T2-4253,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,8,Agradezco que me entregaron la ayuda humanitaria rápidamente.
PQR-2026T2-4254,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Positivo,11,"La atención para la ayuda de emergencia fue oportuna, gracias."
PQR-2026T2-4255,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,14,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T2-4256,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Neutral,13,Quisiera saber qué documentos faltan para la ayuda humanitaria.
PQR-2026T2-4257,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,13,Llevo tres meses esperando la ayuda humanitaria y no me han dado respuesta.
PQR-2026T2-4258,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Ayuda humanitaria,Negativo,8,"Solicité el mercado de emergencia y nunca llegó, mi familia está pasando necesidad."
PQR-2026T2-4259,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,10,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4260,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,10,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4261,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,9,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2026T2-4262,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,9,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4263,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4264,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4265,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,10,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2026T2-4266,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4267,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,10,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4268,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,10,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4269,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,13,¿Cómo consulto el estado de mi proceso de reparación?
PQR-2026T2-4270,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,12,Me orientaron bien sobre el proceso de reparación.
PQR-2026T2-4271,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4272,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4273,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4274,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4275,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,10,¿Cómo consulto el estado de mi proceso de reparación?
PQR-2026T2-4276,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,12,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2026T2-4277,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,16,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4278,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4279,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,13,"Por fin recibí la indemnización, agradezco la gestión de la oficina."
PQR-2026T2-4280,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,16,Solicito información sobre el turno de mi indemnización administrativa.
PQR-2026T2-4281,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4282,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,13,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4283,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,10,"Por fin recibí la indemnización, agradezco la gestión de la oficina."
PQR-2026T2-4284,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4285,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4286,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,11,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
PQR-2026T2-4287,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,13,Me orientaron bien sobre el proceso de reparación.
PQR-2026T2-4288,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,11,¿Cómo consulto el estado de mi proceso de reparación?
PQR-2026T2-4289,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,16,Me orientaron bien sobre el proceso de reparación.
PQR-2026T2-4290,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Neutral,14,¿Cómo consulto el estado de mi proceso de reparación?
PQR-2026T2-4291,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Positivo,11,Me orientaron bien sobre el proceso de reparación.
PQR-2026T2-4292,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,14,No entiendo por qué a otros ya les pagaron la reparación y a mí no.
PQR-2026T2-4293,2026-T2,2026,Comuna 4 (Niño Jesús),Comuna 4,Comuna,Indemnización / reparación,Negativo,16,"Fui incluido hace años y todavía no me llega la indemnización, es una injusticia."
